InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2018-05-10,2018-10-11,82,107,MA+,163.9796,MA-,167.1677,13463.2838,261.4264,0.0194,3724.7101
2019-01-18,2019-05-17,84,82,MA+,161.5291,MA-,179.8143,13724.7101,1535.9594,0.1119,5260.6695
2019-06-20,2019-08-09,81,35,MA+,186.3156,MA-,184.4047,15260.6695,-154.7773,-0.0101,5105.8922
2019-09-12,2019-10-07,79,17,MA+,190.5561,MA-,185.674,15105.8922,-385.6851,-0.0255,4720.2071
2019-10-17,2020-03-03,76,93,MA+,191.5223,MA-,214.5806,14720.2071,1752.4315,0.119,6472.6386
2020-04-17,2020-09-21,76,108,MA+,214.1069,MA-,260.417,16472.6386,3519.5722,0.2137,9992.2109
2020-10-13,2020-11-04,67,16,MA+,294.0717,MA-,281.3718,19992.2109,-850.8956,-0.0426,9141.3153
2020-11-06,2021-03-04,65,79,MA+,291.4127,MA-,306.9201,19141.3153,1007.9817,0.0527,10149.297
2021-04-08,2021-05-14,60,26,MA+,332.9648,MA-,321.0619,20149.297,-714.1769,-0.0354,9435.1201
2021-06-08,2021-09-29,57,79,MA+,336.7865,MA-,360.2639,19435.1201,1338.2105,0.0689,10773.3306
2021-10-26,2021-12-21,54,39,MA+,379.2761,MA-,383.5758,20773.3306,232.1836,0.0112,11005.5142
2022-01-03,2022-01-11,52,6,MA+,398.5573,MA-,378.8916,21005.5142,-1022.6169,-0.0487,9982.8972
2022-03-29,2022-04-21,54,16,MA+,368.9,MA-,345.19,19982.8972,-1280.3395,-0.0641,8702.5578
2022-07-21,2022-09-02,61,31,MA+,303.5,MA-,302.34,18702.5578,-70.76,-0.0038,8631.7978
2022-11-17,2022-12-21,66,23,MA+,280.88,MA-,270.6,18631.7978,-678.4793,-0.0364,7953.3184
2023-01-24,2023-03-13,62,33,MA+,287.31,MA-,286.73,17953.3184,-35.9594,-0.002,7917.3591
2023-03-22,2023-08-16,57,101,MA+,310.27,MA-,365.87,17917.3591,3169.2006,0.1769,11086.5596
2023-09-11,2023-09-22,56,9,MA+,375.66,MA-,359.63,21086.5596,-897.68,-0.0426,10188.8796
2023-11-10,2024-04-17,54,107,MA+,371.82,MA-,432.4127,20188.8796,3272.0057,0.1621,13460.8854
2024-05-15,2024-07-30,52,51,MA+,447.7184,MA-,465.85,23460.8854,942.8456,0.0402,14403.731
